question_text,prediction,ground_truths,generated_text,correctness,EccentricityUncertainty,PTrue_VLM,Entropy,PRelevant_VLM,LARS_BASE,llava_evqa_bm25,llava_evqa_bm25_with_context,llava_evqa_rerank,llava_evqa_rerank_with_context,llava_evqa_eva_clip,llava_evqa_eva_clip_with_context,qwen_evqa_bm25,qwen_evqa_bm25_with_context,qwen_evqa_rerank,qwen_evqa_rerank_with_context,qwen_evqa_eva_clip,qwen_evqa_eva_clip_with_context,llava_infoseek_bm25,llava_infoseek_bm25_with_context,llava_infoseek_rerank,llava_infoseek_rerank_with_context,llava_infoseek_eva_clip,llava_infoseek_eva_clip_with_context,qwen_infoseek_bm25,qwen_infoseek_bm25_with_context,qwen_infoseek_rerank,qwen_infoseek_rerank_with_context,qwen_infoseek_eva_clip,qwen_infoseek_eva_clip_with_context,Image_Perturbation
What is the maximum number of flowers on a this plant stem?,4,['75'],"['5', '4', '4', '5', '4', '4', '5', '4', '4', '4']",0,-2.8982753492378857,0.952577334334235,-0.40454262815947,0.0003354626279025,0.6305100917816162,0.0485318936407566,0.0064214854501187,0.0528958290815353,0.1129567697644233,0.0522620379924774,0.091615229845047,0.0093587050214409,0.0360286720097065,0.0509080588817596,0.0264669023454189,0.0393850207328796,0.0688173770904541,0.2797556221485138,0.0143198976293206,0.0530979298055172,0.0387323722243309,0.2666487693786621,0.0208317060023546,0.1120777130126953,0.0129045443609356,0.0932215750217437,0.0452487245202064,0.233157142996788,0.0158172845840454,0.7662208676338196
What is the botanical term for the male cones of this tree?,microstrobili,['stroboli'],"[' microstrobili', ' Microstrobilus', ' Microstrobili', ' Microstrobilus', ' Microstrobili', ' Microstrobilus', ' Microstrobili', ' Microstrobili', ' microstrobili', ' microstrobilus']",0,-0.0195223537724623,0.999996900563275,-0.3447264465555902,0.0031827807965096,0.385779470205307,0.0033867915626615,0.002315662568435,0.0121049005538225,0.0032853365410119,0.001304273144342,0.0016509285196661,0.0040396274998784,0.0066415090113878,0.0063622323796153,0.0138701098039746,0.1252588629722595,0.0050597316585481,0.0060102064162492,0.0042486218735575,0.0072101661935448,0.0033781195525079,0.01384948939085,0.0189879108220338,0.0017758049070835,0.0431473031640052,0.0158982872962951,0.0032585458829998,0.0013310944195836,0.035766065120697,0.34953492879867554
"Besides leioproctus, what is a pollinator of this plant?",bee,['Melangyna novaezelandiae'],"['bee', 'bee', 'bee', 'bee', 'bee', 'bee', 'bee', 'bee', 'bee', 'bee']",0,-6.661338147750939e-16,0.9999998807907176,-0.1418773978873559,0.0019304541362277,0.9001978635787964,0.7770739197731018,0.1215390413999557,0.3057195544242859,0.1804954260587692,0.7213837504386902,0.0936833247542381,0.1898063421249389,0.3341681957244873,0.1710377931594848,0.4306478798389435,0.3180391788482666,0.2389272600412368,0.0065319607965648,0.0112058250233531,0.006150986533612,0.2597343623638153,0.0763950124382972,0.0757839530706405,0.0646084696054458,0.2639236748218536,0.01857540756464,0.0879443809390068,0.0125713450834155,0.3399123847484588,0.4216836988925934
Homeowners are doing what to gardens for this insect?,planting milkweed,['establishing'],"['plant milkweed', 'planting milkweed', 'planting milkweed', 'plant milkweed', 'planting milkweed', 'plant milkweed', 'plant milkweed', 'plant milkweed', 'plant milkweed', 'plant milkweed']",0,-0.00421108091614,1.0,-0.1787164139724336,0.0015034391929775,0.6822087168693542,0.5468013882637024,0.1349639445543289,0.4419744610786438,0.2316601276397705,0.3736447095870971,0.0652733594179153,0.0007790768286213,0.0150137525051832,0.0033531200606375,0.0316742211580276,0.0032793027348816,0.0113455010578036,0.0194444935768842,0.0119592836126685,0.0205618850886821,0.0120013952255249,0.1152561753988266,0.0115814777091145,0.0010575061896815,0.0007220532279461,0.001436470192857,0.0008039741078391,0.0011145358439534,0.0016191786853596,0.9231220483779907
What is martin artquest at this museum?,Not applicable.,['a permanent interactive gallery space'],"[' Not applicable. The image shows the Art Institute of Chicago, not Martin ArtQuest.', ' Not applicable. The image shows the Art Institute of Chicago, not Martin ArtQuest.', ' Not applicable. The image shows the Art Institute of Chicago, not Martin ArtQuest.', 'Not applicable. The image shows the Art Institute of Chicago, not Martin ArtQuest.', 'Not applicable. The image shows the Art Institute of Chicago, not Martin ArtQuest.', 'Not applicable.', 'Not applicable. The image shows the Art Institute of Chicago, not Martin ArtQuest.', 'Not applicable.', ' Not applicable.', 'Not applicable. The image shows the Art Institute of Chicago, not Martin ArtQuest.']",0,-0.0088179941882134,1.0,-0.2857770915993216,0.0007101743888425,0.245397001504898,0.0071183675900101,0.047795720398426,0.0142586110159754,0.0151712363585829,0.0025143118109554,0.0018219009507447,0.0006060122395865,0.0002369375433772,0.0007260293350555,0.0004735648399218,0.0006139553152024,0.0002709259279072,0.006769725587219,0.0396573133766651,0.0145406415686011,0.1009819358587265,0.0082650166004896,0.0078153563663363,0.0008257597801275,0.0006725143175572,0.0006934993434697,0.0007883733487688,0.0008294204599224,0.000492290535476,0.48045140504837036
In what us state is this plant considered a severe noxious weed?,California,['California'],"['California', ' California', 'California', 'California', ' California', ' California', ' California', ' California', 'California', ' California']",1,-0.0064588938025226,0.9999996423721952,-0.3841393351521219,0.0015034391929775,0.902453362941742,0.2321949750185012,0.5859806537628174,0.2003905922174453,0.7009478807449341,0.3045997321605682,0.6919755935668945,0.1013137251138687,0.144980177283287,0.1128747314214706,0.5359876751899719,0.3353166282176971,0.3683210015296936,0.4097586274147033,0.3228028416633606,0.363493800163269,0.443321168422699,0.4674262404441833,0.74015873670578,0.077524647116661,0.5747290253639221,0.1071336567401886,0.7658659815788269,0.2487846910953521,0.6772036552429199,0.07236640900373459
In what century was this castle founded?,13th century,['14th'],"['13th century', '13th century', '13th century', '13th century', '13th century', '13th century', '13th century', '13th century', '13th century', '13th century']",0,-9.43689570931383e-16,0.9999997615814492,-0.0237306110560894,0.0007101743888425,0.926085889339447,0.0862418636679649,0.4326947033405304,0.0365366376936435,0.5103940367698669,0.8779639005661011,0.7964029908180237,0.0102884816005826,0.0010710117639973,0.0022730063647031,0.0009871079819276,0.0359887219965457,0.0225822888314723,0.630903422832489,0.1354614049196243,0.2541742026805877,0.0860216990113258,0.5298348665237427,0.4008454382419586,0.045117262750864,0.0111428890377283,0.0482074879109859,0.0157368890941143,0.0350114442408084,0.3093355894088745,0.000494509469717741
What are this bird considered?,quetzal,['specialized fruit-eaters'],"['toucanet', 'quetzal', 'quetzal', 'tropical bird', 'toucanet', 'quetzal', 'toucanet', 'quetzal', 'tropical bird', 'quetzal']",0,-2.926648982530093,1.0,-0.4266126263760521,0.0011708796207911,0.9058499336242676,0.0094266487285494,0.0055469702929258,0.0129221454262733,0.0491275265812873,0.0300548411905765,0.1089924797415733,0.0104090515524148,0.0144051061943173,0.0073359096422791,0.0302222725003957,0.0304088797420263,0.0769790783524513,0.0336672365665435,0.0241123121231794,0.0739369541406631,0.014602730050683,0.1993079036474228,0.0103534050285816,0.0020776460878551,0.1842691153287887,0.0177235845476388,0.0943921878933906,0.0030575930140912,0.136064201593399,0.5980501174926758
What is this plant commonly known as?,yellow starflower,['Texas yellow star'],"[' yellow starflower', 'Yellow starflower', 'Yellow starflower', 'Yellow starflower', 'Yellow starflower', 'Yellow starflower', ' yellow starflower', 'Yellow starflower', ' yellow starflower', 'Yellow starflower']",0,-0.0003587272967991,1.0,-0.376617850709863,0.0024787521766663,0.3776091933250427,0.0024936420377343,0.0024491944350302,0.0052682412788271,0.0052874670363962,0.0090346122160553,0.0073474124073982,0.000846239447128,0.0030424164142459,0.0038069814909249,0.0016928083496168,0.0019838674925267,0.0070722484961152,0.0150092979893088,0.0020385512616485,0.0030765864066779,0.0032151120249181,0.1271558254957199,0.0035321684554219,0.0008196430862881,0.1002830937504768,0.0012648628326132,0.0022950721904635,0.0009178957552649,0.0386956557631492,0.9625861644744873
"When did unprecedented levels of this seaweed wash up on the beaches of brittany, france?",2020,['August 2009'],"['2020', '2023', '2023', '2023', '2020', '2023', '2020', '2020', '2023', '2020']",0,-3.162277660168378,0.9968312031432826,-0.2366445241848836,0.004086771438464,0.8244465589523315,0.8441767692565918,0.1688562780618667,0.516359806060791,0.3687310814857483,0.3752979040145874,0.2783288061618805,0.0036489779595285,0.6805266737937927,0.0133340153843164,0.5604408979415894,0.0257189776748418,0.2510075271129608,0.0343516357243061,0.0592733696103096,0.0150998346507549,0.0437238924205303,0.1092713326215744,0.0438561663031578,0.0088717741891741,0.0019354700343683,0.0099257193505764,0.0026806134264916,0.0144530599936842,0.0128371324390172,0.0034877562429755926
What is the maximum wing span of this bird?,30 cm,['32 cm'],"['30 cm', '30 cm', '30 cm', '30 cm', '30 cm', '30 cm', '30 cm', '30 cm', '30 cm', '30 cm']",0,-7.771561172376097e-16,0.9980716248926385,-0.2025666965018899,0.0005530843701478,0.3880927860736847,0.0122642656788229,0.0027860498521476,0.0239350218325853,0.0198268350213766,0.1616240292787552,0.0201151594519615,0.0007645830046385,0.0008844268159009,0.0011660068994387,0.0005997978732921,0.0020761943887919,0.0098967319354414,0.0471430607140064,0.0327790714800357,0.0232558511197567,0.0176390744745731,0.2102278769016266,0.0392411574721336,0.0134651698172092,0.0006901809829287,0.0043488247320055,0.0008715359144844,0.0043530226685106,0.0005831948365084,0.7429155707359314
phortse is off the main trekking circuit and therefore more resembles this village?,remote,['an authentic Sherpa village'],"['remote', 'remote', 'remote', 'remote', 'remote', 'remote', 'remote', 'remote', 'remote', 'remote']",0,-8.881784197001252e-16,1.0,-0.0593712776044412,0.0009118819655545,0.9828987121582032,0.8402146100997925,0.3449603021144867,0.79212886095047,0.2680098414421081,0.705436110496521,0.3583728373050689,0.2638245522975921,0.325581282377243,0.3809937536716461,0.4750227332115173,0.2171240150928497,0.1451845616102218,0.0216423943638801,0.078193686902523,0.0104749165475368,0.1445246040821075,0.2205720692873001,0.0791477262973785,0.0456375963985919,0.0539183691143989,0.0506835654377937,0.0141663243994116,0.0206736680120229,0.048640638589859,0.9097404479980469
What can reverse the dormancy of this plant's seeds?,moisture,['higher temperatures'],"['cold treatment', ' cold treatment', 'cold treatment', ' cold treatment', 'cold treatment', 'cold treatment', ' cold treatment', 'moisture', 'cold treatment', 'cold treatment']",0,-1.8954408128488796,2.2603294069810542e-06,-0.506370776791664,0.0024787521766663,0.8894321322441101,0.1456141322851181,0.0013718361733481,0.0650843009352684,0.0026464622933417,0.1520932018756866,0.0048472401686012,0.1016358062624931,0.0414825938642025,0.0839501917362213,0.1689027994871139,0.1907967627048492,0.103888064622879,0.0062035997398197,0.007623316720128,0.0046817492693662,0.0146677205339074,0.0951191335916519,0.0079031586647033,0.0018806027946993,0.0996828228235244,0.0052418741397559,0.0392386280000209,0.0047994013875722,0.1685860902070999,0.41924959421157837
How are the leaves of this plant similar to maple leaves?,None.,['superficially'],"['None.', 'None.', 'None.', 'None.', 'None.', 'None.', 'None.', 'None.', 'None.', 'None.']",0,-4.996003610813204e-16,0.0004307425405756,-0.1301449586796176,0.0052475183991813,0.7993058562278748,0.0066057010553777,0.0012500213924795,0.023414896801114,0.0061145173385739,0.0014570048078894,0.0030554509721696,0.0006578369648195,0.0002498615940567,0.0008085761801339,0.0005762082291767,0.0008449257002212,0.000277531449683,0.0219518784433603,0.0202264413237571,0.018430532887578,0.0346939526498317,0.0979655757546424,0.0193836782127618,0.0011947778984904,0.0007065957761369,0.0008912176126614,0.0008452667389065,0.0010000451002269,0.0006282428512349,0.9497954249382019
goldcrests will occasionally feed on the ground among this?,conifers,['leaf-litter'],"['conifers', 'coniferous trees', 'coniferous trees', 'conifers', 'conifers', 'conifers', 'coniferous trees', 'coniferous trees', 'conifers', 'conifers']",0,-0.0007603990006332,0.9999998807907176,-0.2232419384071363,0.0019304541362277,0.6223475933074951,0.5284850001335144,0.1254099160432815,0.5846818089485168,0.0620918571949005,0.3889981508255005,0.003372500417754,0.0071435938589274,0.0944777354598045,0.0820512995123863,0.1033642068505287,0.0244651734828948,0.1406051069498062,0.0062884385697543,0.0247105527669191,0.003285119542852,0.0583942979574203,0.0273531153798103,0.0288279224187135,0.0013082842342555,0.0224722009152174,0.0022274516522884,0.0040494827553629,0.0008562518050894,0.0872681736946106,0.8230681419372559
This wilderness was at the southern what of Rohrbaugh Plains?,edge,['end'],"[' edge', 'edge', ' edge', ' edge', ' edge', ' edge', ' edge', ' edge', ' edge', ' edge']",0,-3.742418337426834e-05,0.9988181427916424,-0.3542294978994732,0.0007101743888425,0.7781602740287781,0.1358646005392074,0.2161876261234283,0.0897954031825065,0.0303207449615001,0.0837006494402885,0.0997955426573753,0.0683135241270065,0.3180645704269409,0.0918533354997634,0.5516523122787476,0.1343012452125549,0.5974951982498169,0.0192750860005617,0.0085570076480507,0.0623603835701942,0.0633288696408271,0.2065302729606628,0.0138138402253389,0.0543378069996833,0.0146012902259826,0.0484746173024177,0.0900048986077308,0.0443177409470081,0.3437412083148956,0.5181496143341064
What is the status of this bird in the milder parts of its range?,common,['resident'],"[' migratory', ' migratory', ' common', 'Common', ' migratory', ' common', ' common', 'Common', 'common', ' resident']",0,-2.6691204566750946,1.0,-0.9438888386906,0.0024787521766663,0.8301152586936951,0.115863062441349,0.0244683437049388,0.0408106371760368,0.002543858718127,0.3578364551067352,0.0051495092920959,0.0984227210283279,0.3732420206069946,0.1530180722475052,0.5210041403770447,0.2299787700176239,0.3485047519207001,0.0112163973972201,0.0034304042346775,0.0077682863920927,0.0151775339618325,0.0425100103020668,0.0067354319617152,0.0055094887502491,0.1652408242225647,0.0046583656221628,0.0116883208975195,0.0076122502796351,0.0127068283036351,0.844459056854248
What kind of georgian plan does this building follow?,Symmetrical,['traditional'],"['Symmetrical', 'Symmetrical', 'symmetrical', ' symmetrical', 'Symmetrical', 'Symmetrical', 'symmetrical', ' symmetrical', 'Symmetrical', ' symmetrical']",0,-0.0030894667446403,1.0,-0.4595026267381779,0.0011708796207911,0.6989548802375793,0.1131213679909706,0.137148842215538,0.0491040758788585,0.2890897691249847,0.7497528195381165,0.0875259935855865,0.0535935722291469,0.0281597003340721,0.019657539203763,0.0329019092023372,0.1198652312159538,0.2036649584770202,0.0009367254097014,0.0948045030236244,0.0017496603541076,0.0520285815000534,0.0018471428193151,0.0166577752679586,0.0025884308852255,0.0633424744009971,0.0016347076743841,0.0011498316889628,0.0012721689417958,0.0213782973587512,0.8305039405822754
What part of the plant is similar between ipomoea quamoclit and this plant?,flower,['flowers'],"['flower', 'flower', 'flower', 'flower', 'flower', 'flower', 'flower', 'flower', 'flower', 'flower']",0,-7.2164496600635185e-16,1.0,-0.2129400093108415,0.0067379469990854,0.8821102976799011,0.4328009486198425,0.3103207647800445,0.3431732654571533,0.9359003901481628,0.6742843985557556,0.5375878810882568,0.2736559808254242,0.4345969259738922,0.2088516354560852,0.574682891368866,0.246974691748619,0.1898635476827621,0.0111225228756666,0.0208286866545677,0.0140612805262207,0.028680657967925,0.0230338051915168,0.092496357858181,0.0092156110331416,0.0604351535439491,0.0093323411419987,0.0099482191726565,0.0021192571148276,0.0053117517381906,1.384812831878662
What is another name for this bird?,great egret,['median egret'],"[' great egret', ' great egret', ' great egret', 'great egret', ' great egret', ' great egret', ' great egret', 'great egret', 'great egret', ' great egret']",0,-0.0038353580852228,1.0,-0.3207671129455169,0.0031827807965096,0.5887809991836548,0.0054283253848552,0.0022209754679352,0.0131515245884656,0.0040772473439574,0.0093244798481464,0.0227229502052068,0.0009501925087533,0.0179766621440649,0.0017979120602831,0.0088941203430294,0.0022316807880997,0.0884385332465171,0.0137799782678484,0.0036520543508231,0.0013653283240273,0.0093447770923376,0.169593259692192,0.0009824660373851,0.0012061340967193,0.0010641899425536,0.002901351545006,0.0013669964391738,0.001364451018162,0.0034394436515867,0.946783185005188
What genus is this tree in?,Platanus,['Quercus'],"['Liriodendron', 'Liriodendron', 'Liriodendron', 'Liquidambar', 'Platanus', 'Liquidambar', 'Liriodendron', 'Liriodendron', 'Liriodendron', 'Liquidambar']",0,-3.947014311152424,4.8473687062702556e-11,-0.2393831984888038,0.0003354626279025,0.9472511410713196,0.0069623971357941,0.0017731604166328,0.0112905809655785,0.0046737808734178,0.0700813308358192,0.0332851521670818,0.5048316717147827,0.0323426835238933,0.4928838908672333,0.0577426478266716,0.6068955063819885,0.1570603996515274,0.1225825175642967,0.0042744218371808,0.0122260171920061,0.0083492305129766,0.3082138001918793,0.0095289321616292,0.0265856720507144,0.1029845550656318,0.1580128818750381,0.0359084829688072,0.2196350544691085,0.4172998368740082,0.6882318258285522
How many petal-like sepals do the flowers of this plant have?,6,['6 to 12'],"['5', '6', '6', '6', '6', '6', '5', '6', '6', '6']",0,-2.529822128134702,0.99999940395373,-0.3397328518389259,0.0024787521766663,0.7960861921310425,0.0254041347652673,0.0033748061396181,0.0182887520641088,0.0401571318507194,0.0362789444625377,0.2766290009021759,0.0131652876734733,0.0173674598336219,0.0201809909194707,0.0370039343833923,0.0183596573770046,0.1167763844132423,0.0323635526001453,0.0144878709688782,0.0778460800647735,0.0389168597757816,0.2046586126089096,0.0112977903336286,0.0357180759310722,0.1833969056606292,0.0930674076080322,0.0396212749183177,0.0929784476757049,0.0753027573227882,0.6139007210731506
How long does it take this bird to recover on the surface?,not enough information,['5 to 10 seconds'],"['not enough information', 'not enough info', 'not enough info', 'not enough information', 'not enough info', 'not enough info', 'not enough info', 'Not enough information.', 'Not enough information.', 'not enough info']",0,-0.0020969339179752,1.0,-0.3378992070749144,7.485182988770058e-05,0.4573692679405212,0.0453031808137893,0.0222837813198566,0.0719552710652351,0.0191039480268955,0.0735039189457893,0.0590282939374446,0.0006018376443535,0.0005302962381392,0.0006642798543907,0.0013028980465605,0.0005951965576969,0.0003344395663589,0.0151030346751213,0.0119997160509228,0.0196796003729105,0.0272252038121223,0.1098552346229553,0.0141987195238471,0.0008448633016087,0.0006875660619698,0.0007915187161415,0.0008119046106003,0.0008157312404364,0.00055444217287,0.4802324175834656
Where is this nuraghe considered unique?,It's the only one with a tower.,['North-East Sardinia'],"[""It's considered unique because it's one of the few nuraghes that still stands in its original"", ""It's considered unique because it's one of the few nuraghes that still has a circular structure"", 'Ancient stone structure', 'It is the only Nuragic site with a circular tower.', 'It is considered unique because it is one of the few nuraghes that has been preserved in its', ""It's unique because it's one of the few Nuraghes with a circular tower and a surrounding"", 'Ancient stone structure', 'Ancient Sardinian stone fortress', ""It's unique because it's one of the few nuraghes with a circular tower."", 'It is considered unique because it is one of the few Nuraghe sites with a circular tower and']",0,-0.0362099164614628,5.829466373086881e-05,-0.5788085714757023,0.0177521259216285,0.6069049835205078,0.4236886501312256,0.001469214214012,0.0650486201047897,0.0029305971693247,0.0271123927086591,0.0030826630536466,0.0006239899084903,0.0002278496540384,0.000672532885801,0.000450559076853,0.0006533660925924,0.0002672133850865,0.0041384026408195,0.0230847485363483,0.0012856231769546,0.0136794308200478,0.0107548693194985,0.0081383381038904,0.0008035115315578,0.0006731860339641,0.0007904100348241,0.0008181931916624,0.0008034345228224,0.0004782418545801,0.22099673748016357
